Client_ID,First_Name,Last_Name,Phone,email,devices,location,Android,Desktop,Iphone,city,Full_Name,Receiver_ID,Transfer_Amount,Transfer_Date,Promotion_ID,client_email,promotion,responded,Transaction_ID,Amount_USD,Store
331,Lia,Hudson,671-560-5008,Lia.Hudson@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,829.0,13.73,2022-12-17,,,No Promotion,,,0.0,No Store
333,Tamzin,Hernandez,657-945-1077,Tamzin.Hernandez@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
334,Elisabeth,Tran,363-441-2226,Elisabeth.Tran@example.com,"['Android', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,37.0,,Popsi,No,,0.0,No Store
335,Aaminah,Daniel,877-314-7868,Aaminah.Daniel@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,234.0,28.18,2023-09-12,,,No Promotion,,,0.0,No Store
336,Katrina,Foster,497-544-5065,Katrina.Foster@example.com,"['Android', 'Iphone']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,23.0,Katrina.Foster@example.com,Coca-Splash,No,,0.0,No Store
337,Xavier,Mcguire,329-569-7858,Xavier.Mcguire@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,561.0,25.98,2023-04-16,,,No Promotion,,,0.0,No Store
339,Sahil,Lyons,494-702-9881,Sahil.Lyons@example.com,"['Android', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
340,Lilly-Rose,Richards,264-213-8415,Lilly-Rose.Richards@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
342,Alfred,Stuart,713-145-1454,Alfred.Stuart@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,827.0,45.99,2023-05-04,,,No Promotion,,,0.0,No Store
346,Caiden,Kaufman,805-349-3127,Caiden.Kaufman@example.com,['Desktop'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,135.0,1.0,2023-09-29,,,No Promotion,,,0.0,No Store
347,Jemma,Greer,220-752-3577,Jemma.Greer@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
348,Alistair,Moore,358-489-3754,Alistair.Moore@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
349,Rachael,Shields,557-384-9605,Rachael.Shields@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,528.0,27.28,2023-04-06,,,No Promotion,,,0.0,No Store
350,Jed,Myers,920-927-4758,Jed.Myers@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
351,Keaton,Ortiz,676-716-9033,Keaton.Ortiz@example.com,"['Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,920.0,23.69,2023-02-06,,,No Promotion,,,0.0,No Store
352,Maliha,Hood,296-552-6256,Maliha.Hood@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
353,Jennie,Monroe,613-385-2077,Jennie.Monroe@example.com,['Desktop'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
354,Sharon,Rojas,901-513-9962,Sharon.Rojas@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,175.0,,Colgatex,No,,0.0,No Store
355,Dawid,Lozano,410-788-9917,Dawid.Lozano@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
356,Romeo,Martin,834-460-4855,Romeo.Martin@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
357,Nikhil,Peck,395-769-3300,Nikhil.Peck@example.com,"['Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,35.0,Nikhil.Peck@example.com,RedCow,No,,0.0,No Store
359,Jayden,Meyers,233-480-8798,Jayden.Meyers@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
361,Joel,Baldwin,161-534-8719,Joel.Baldwin@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
363,Layton,Suarez,909-218-5658,Layton.Suarez@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,927.0,69.89,2023-06-03,,,No Promotion,,,0.0,No Store
364,Markus,Weaver,806-124-5977,Markus.Weaver@example.com,"['Android', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,932.0,35.42,2023-06-19,,,No Promotion,,,0.0,No Store
365,Martina,Moran,641-323-9929,Martina.Moran@example.com,['Desktop'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
366,Maxwell,Lee,221-138-8090,Maxwell.Lee@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
367,Eryn,Bowers,767-372-8468,Eryn.Bowers@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,102.0,83.56,2022-09-18,,,No Promotion,,,0.0,No Store
369,Reggie,Strong,459-645-8476,Reggie.Strong@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,204.0,29.11,2023-03-01,,,No Promotion,,,0.0,No Store
372,Holly,Gillespie,537-653-7820,Holly.Gillespie@example.com,"['Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
375,Brandon,Rangel,417-706-8052,Brandon.Rangel@example.com,"['Android', 'Iphone']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
376,Saskia,Glover,883-302-1765,Saskia.Glover@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,888.0,24.51,2023-06-02,,,No Promotion,,,0.0,No Store
378,Junior,Mcgowan,820-164-6757,Junior.Mcgowan@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
380,James,Warner,839-312-5829,James.Warner@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
381,Elsa,Hebert,389-739-1832,Elsa.Hebert@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
382,Zachery,Snow,354-295-2894,Zachery.Snow@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,356.0,7.77,2023-09-25,,,No Promotion,,,0.0,No Store
383,Owen,Michael,178-910-8863,Owen.Michael@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,154.0,,Coca-Splash,No,,0.0,No Store
384,Fraser,Hooper,228-636-9031,Fraser.Hooper@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,34.0,Fraser.Hooper@example.com,Oreoz,No,,0.0,No Store
385,Olivia,Slater,618-239-1471,Olivia.Slater@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,954.0,4.36,2022-03-11,,,No Promotion,,,0.0,No Store
386,Gregory,Mcgrath,284-161-5702,Gregory.Mcgrath@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
387,Jesse,Perry,711-621-8470,Jesse.Perry@example.com,"['Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,605.0,10.9,2022-06-15,,,No Promotion,,,0.0,No Store
388,Yousef,Andrews,532-910-6535,Yousef.Andrews@example.com,"['Android', 'Iphone']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
389,Levi,Hoffman,442-352-9243,Levi.Hoffman@example.com,"['Android', 'Iphone']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
390,Camilla,Wells,149-482-9546,Camilla.Wells@example.com,"['Android', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
391,Laiba,Knapp,311-460-4985,Laiba.Knapp@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,234.0,11.55,2024-02-11,,,No Promotion,,,0.0,No Store
392,Kyle,Joseph,499-600-6164,Kyle.Joseph@example.com,"['Android', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
394,Guy,Osborn,990-686-6129,Guy.Osborn@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
395,Maxim,Romero,398-796-6242,Maxim.Romero@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
396,Penny,Hanson,853-297-6593,Penny.Hanson@example.com,['Desktop'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
397,Zaynab,Salas,696-692-1941,Zaynab.Salas@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,753.0,75.66,2023-03-26,,,No Promotion,,,0.0,No Store
398,Myrtle,Lewis,727-289-2785,Myrtle.Lewis@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,98.0,,GatorBoost,No,,0.0,No Store
399,Nathan,Pearce,161-192-5834,Nathan.Pearce@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
400,Joanna,Durham,302-863-6548,Joanna.Durham@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
401,Gloria,Quinn,225-175-9968,Gloria.Quinn@example.com,"['Android', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,478.0,15.72,2023-06-06,,,No Promotion,,,0.0,No Store
402,Safaa,Lopez,863-714-5286,Safaa.Lopez@example.com,['Android'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,47.0,Safaa.Lopez@example.com,Colgatex,No,,0.0,No Store
404,Verity,Oneal,736-555-3571,Verity.Oneal@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
405,Cecily,Blaese,234-446-2115,Cecily.Blaese@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
406,Gideon,Perez,135-944-5781,Gideon.Perez@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
407,Trinity,Mora,406-645-2610,Trinity.Mora@example.com,['Android'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
408,Adnan,Moore,132-644-9432,Adnan.Moore@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
409,Aleksander,Durham,582-306-5689,Aleksander.Durham@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,607.0,27.24,2024-04-26,,,No Promotion,,,0.0,No Store
410,Findlay,O'Quinn,605-713-8734,Findlay.O'Quinn@example.com,['Android'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
411,Candice,Hooper,382-506-1338,Candice.Hooper@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,405.0,22.73,2023-03-14,,,No Promotion,,,0.0,No Store
413,Charlotte,Trevino,110-715-4620,Charlotte.Trevino@example.com,"['Android', 'Iphone']","{'City': 'New York', 'Country': 'USA'}",,,,,,913.0,61.17,2023-04-24,,,No Promotion,,,0.0,No Store
414,Ahmed,Mcpherson,797-300-1323,Ahmed.Mcpherson@example.com,['Android'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,273.0,19.97,2022-05-28,,,No Promotion,,,0.0,No Store
415,Christopher,Pollard,915-743-9764,Christopher.Pollard@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
417,Sufyaan,Gonzales,729-767-8923,Sufyaan.Gonzales@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
418,Kian,Stephens,820-881-5658,Kian.Stephens@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
419,Celine,Calderon,110-293-2276,Celine.Calderon@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,986.0,8.47,2023-08-21,,,No Promotion,,,0.0,No Store
420,Pablo,Benton,918-474-3062,Pablo.Benton@example.com,['Android'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
421,Juliet,Gordon,647-601-9488,Juliet.Gordon@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,267.0,21.65,2023-01-09,,,No Promotion,,,0.0,No Store
422,Ruby,Reid,877-977-4677,Ruby.Reid@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,460.0,8.96,2024-02-06,,,No Promotion,,,0.0,No Store
423,Haaris,Blevins,790-597-2437,Haaris.Blevins@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
424,Carol,Bean,168-263-3805,Carol.Bean@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
425,Ines,Davis,238-215-9099,Ines.Davis@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,271.0,87.05,2024-04-14,,,No Promotion,,,0.0,No Store
426,Bill,Chen,264-895-1912,Bill.Chen@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
428,Abi,Montgomery,904-933-1987,Abi.Montgomery@example.com,['Desktop'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
429,Mike,Hurst,488-247-6930,Mike.Hurst@example.com,"['Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,579.0,9.21,2024-01-06,74.0,Mike.Hurst@example.com,Dovee,Yes,,0.0,No Store
431,Alannah,Vaughn,942-130-5841,Alannah.Vaughn@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,472.0,62.4,2022-05-21,,,No Promotion,,,0.0,No Store
432,Camilla,Huff,943-976-4626,Camilla.Huff@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
433,Angelo,Manning,182-351-6749,Angelo.Manning@example.com,['Android'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
434,Enzo,Hess,359-874-3781,Enzo.Hess@example.com,"['Android', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
435,Jorge,Hebert,301-526-9714,Jorge.Hebert@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,870.0,85.26,2022-01-31,,,No Promotion,,,0.0,No Store
437,Harvey,Rios,439-940-5960,Harvey.Rios@example.com,"['Android', 'Iphone']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
438,Leslie,Harrington,170-517-1270,Leslie.Harrington@example.com,"['Android', 'Iphone']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
439,Leona,Daugherty,815-288-7354,Leona.Daugherty@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
440,Dean,Koch,510-682-8416,Dean.Koch@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,615.0,10.46,2022-09-10,,,No Promotion,,,0.0,No Store
442,Lenny,Hardy,618-571-1851,Lenny.Hardy@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
443,Miguel,Guerrero,542-618-4471,Miguel.Guerrero@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,106.0,,KittyKat,No,,0.0,No Store
444,Karina,Mata,428-919-4395,Karina.Mata@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,520.0,58.61,2024-02-28,,,No Promotion,,,0.0,No Store
446,Julius,Marquez,189-235-8167,Julius.Marquez@example.com,"['Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
447,Lucy,Livingston,528-980-5732,Lucy.Livingston@example.com,"['Android', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
449,Raja,Hull,209-644-4005,Raja.Hull@example.com,"['Android', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
451,Amie,Lin,153-814-9880,Amie.Lin@example.com,"['Android', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
452,Iqra,Kelly,319-337-5741,Iqra.Kelly@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,947.0,31.89,2022-06-09,,,No Promotion,,,0.0,No Store
453,Kiran,Barr,755-593-9023,Kiran.Barr@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
454,Zuzanna,Moody,727-221-6352,Zuzanna.Moody@example.com,"['Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,588.0,9.33,2022-03-18,,,No Promotion,,,0.0,No Store
455,Margaret,Woods,693-338-9657,Margaret.Woods@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,749.0,28.53,2023-01-22,,,No Promotion,,,0.0,No Store
456,Larry,Clay,151-494-2927,Larry.Clay@example.com,['Iphone'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
457,Ffion,Brandt,560-197-4771,Ffion.Brandt@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,421.0,52.87,2022-05-14,,,No Promotion,,,0.0,No Store
458,Taha,Torres,685-146-7547,Taha.Torres@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
459,Hector,Lam,784-605-2200,Hector.Lam@example.com,"['Android', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,489.0,36.37,2022-10-17,,,No Promotion,,,0.0,No Store
460,Demi,Dennis,429-374-1894,Demi.Dennis@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
461,Leila,Hawkins,970-992-9362,Leila.Hawkins@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,934.0,5.31,2022-12-01,,,No Promotion,,,0.0,No Store
462,Junior,Schwartz,543-252-9069,Junior.Schwartz@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
463,Tristan,Lambert,125-567-3504,Tristan.Lambert@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,903.0,52.03,2022-08-23,,,No Promotion,,,0.0,No Store
464,Liliana,Carpenter,769-403-7834,Liliana.Carpenter@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
466,Charis,Cotton,598-771-1224,Charis.Cotton@example.com,['Desktop'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
467,Zubair,Sheppard,845-425-4523,Zubair.Sheppard@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,64.0,27.35,2023-05-29,,,No Promotion,,,0.0,No Store
469,Zohaib,Preston,575-540-7871,Zohaib.Preston@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
470,Kyla,Brennan,440-863-6538,Kyla.Brennan@example.com,['Desktop'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
471,Amira,Mueller,445-867-4511,Amira.Mueller@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
472,Colby,Baxter,584-747-3867,Colby.Baxter@example.com,['Android'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,600.0,18.59,2022-11-29,,,No Promotion,,,0.0,No Store
473,Hayden,Lucas,527-308-6637,Hayden.Lucas@example.com,"['Android', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,287.0,30.01,2023-06-26,,,No Promotion,,,0.0,No Store
476,Sabrina,Becker,895-364-8107,Sabrina.Becker@example.com,['Android'],"{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
478,Alejandro,Ali,685-467-9906,Alejandro.Ali@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
479,Terence,Rosales,298-641-6696,Terence.Rosales@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
481,Sophia,Randolph,972-667-2372,Sophia.Randolph@example.com,"['Android', 'Iphone']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
482,Ahmad,Patrick,875-486-1626,Ahmad.Patrick@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
483,Christine,Davenport,168-853-2168,Christine.Davenport@example.com,['Iphone'],"{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
484,Lowri,Brady,116-274-4785,Lowri.Brady@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
485,Ashley,Cain,679-244-6655,Ashley.Cain@example.com,['Desktop'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
487,Bernard,Moran,863-265-3242,Bernard.Moran@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,810.0,22.6,2024-04-27,,,No Promotion,,,0.0,No Store
489,Khadija,Dunlap,752-472-1641,Khadija.Dunlap@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,404.0,12.18,2023-12-09,,,No Promotion,,,0.0,No Store
490,Rhonda,Coffey,473-420-4500,Rhonda.Coffey@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,914.0,87.3,2022-08-25,,,No Promotion,,,0.0,No Store
491,Ehsan,Anthony,364-687-4749,Ehsan.Anthony@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
492,Haider,Mcguire,719-649-9057,Haider.Mcguire@example.com,['Desktop'],"{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
493,Jazmine,Harper,956-324-6086,Jazmine.Harper@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
494,Bryan,Caldwell,161-104-1451,Bryan.Caldwell@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,568.0,44.81,2022-06-08,,,No Promotion,,,0.0,No Store
495,Sandra,Bowman,190-234-9749,Sandra.Bowman@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,139.0,,Dovee,Yes,,0.0,No Store
496,Micheal,Maldonado,895-850-8289,Micheal.Maldonado@example.com,['Desktop'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
497,Arjun,Mccarthy,152-255-3479,Arjun.Mccarthy@example.com,['Android'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
498,Keisha,Norris,117-850-3045,Keisha.Norris@example.com,"['Android', 'Iphone']","{'City': 'New York', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
499,Harris,Mack,633-338-5745,Harris.Mack@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,375.0,39.65,2024-03-14,,,No Promotion,,,0.0,No Store
501,Nannie,Carr,175-709-3929,Nannie.Carr@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
502,Imran,Page,203-209-8114,Imran.Page@example.com,"['Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
503,Jim,Moses,560-446-1279,Jim.Moses@example.com,['Iphone'],"{'City': 'London', 'Country': 'United Kingdom'}",,,,,,173.0,17.54,2024-04-11,86.0,Jim.Moses@example.com,Popsi,Yes,,0.0,No Store
504,Anjali,Peck,703-497-6452,Anjali.Peck@example.com,['Iphone'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,,0.0,,,,No Promotion,,,0.0,No Store
