user_id,first_name,last_name,phone,email,devices,dob,city,country,name
874,Alasdair,Mckinney,6083008331,alasdair.mckinney@example.com,"Android, Desktop",02/20/2007,montreal,canada,
875,Cayden,Walls,3556498007,cayden.walls@example.com,"Android, Desktop",08/17/1993,san francisco,usa,
876,Serena,Lewis,7301877131,serena.lewis@example.com,"Android, Iphone, Desktop",12/14/1986,montreal,canada,
877,Drew,Orozco,5317092553,drew.orozco@example.com,Iphone,06/25/1996,san diego,usa,
878,Mateo,Francis,5083908347,mateo.francis@example.com,Iphone,08/01/2005,los angeles,usa,
879,Lucy,Fuentes,4279485524,lucy.fuentes@example.com,"Android, Desktop",03/14/2001,new york,usa,
880,Pippa,Harding,4191834778,pippa.harding@example.com,Desktop,08/22/1990,chicago,usa,
881,Kathleen,Carter,2107989930,kathleen.carter@example.com,Iphone,09/01/1973,san francisco,usa,
882,Josie,Holt,7454836160,josie.holt@example.com,Desktop,06/13/1986,los angeles,usa,
883,Daniela,James,7161453987,daniela.james@example.com,Iphone,12/30/1999,san francisco,usa,
884,Randy,Sparks,3394681078,randy.sparks@example.com,Iphone,11/28/1990,new york,usa,
885,Omar,Ashley,1569127263,omar.ashley@example.com,Iphone,05/05/1995,los angeles,usa,
886,Zachary,Lawson,6554751852,zachary.lawson@example.com,Desktop,06/19/1995,san diego,usa,
887,Samson,Berger,8158179902,samson.berger@example.com,"Android, Iphone, Desktop",04/29/1986,san francisco,usa,
888,Liana,Baldwin,7363669050,liana.baldwin@example.com,Android,11/24/1979,san diego,usa,
889,Lucas,Mcdowell,8415806320,lucas.mcdowell@example.com,"Android, Desktop",01/15/1988,chicago,usa,
890,Ahmad,Landry,2078419893,ahmad.landry@example.com,Desktop,10/31/1970,los angeles,usa,
891,Cordelia,Serrano,9503191013,cordelia.serrano@example.com,"Android, Desktop",12/26/2000,london,united kingdom,
892,Sydney,Pratt,2978381084,sydney.pratt@example.com,"Iphone, Desktop",12/26/1992,toronto,canada,
893,Benjamin,Riddle,8356458652,benjamin.riddle@example.com,"Android, Desktop",10/02/2007,toronto,canada,
894,Kyran,Foster,3624649875,kyran.foster@example.com,"Iphone, Desktop",04/11/1990,chicago,usa,
895,Kamil,Guzman,6418296099,kamil.guzman@example.com,"Iphone, Desktop",12/09/1992,san francisco,usa,
896,Jordanne,Juarez,3766018743,jordanne.juarez@example.com,Iphone,06/09/1964,san francisco,usa,
897,Zoe,Decker,1974549658,zoe.decker@example.com,"Iphone, Desktop",10/27/1988,los angeles,usa,
899,Frankie,Jenkins,3014095419,frankie.jenkins@example.com,Desktop,08/23/1989,san francisco,usa,
900,Zane,Oconnor,1087725524,zane.oconnor@example.com,Desktop,11/11/1991,chicago,usa,
901,Lily-May,Horne,5647618451,lily-may.horne@example.com,Iphone,06/09/1996,los angeles,usa,
902,Mitchell,Murray,9397096815,mitchell.murray@example.com,"Android, Iphone",03/01/1991,san francisco,usa,
903,Dominik,Velez,1497406115,dominik.velez@example.com,"Android, Iphone",09/18/1996,san francisco,usa,
905,Cory,Case,4061613681,cory.case@example.com,Android,10/21/1996,london,united kingdom,
907,Samia,Bradley,3638166259,samia.bradley@example.com,"Iphone, Desktop",09/07/1995,san diego,usa,
908,Nataniel,Glenn,5041125228,nataniel.glenn@example.com,"Android, Iphone, Desktop",10/12/1995,los angeles,usa,
909,Tyler,Vasquez,8996687177,tyler.vasquez@example.com,Iphone,03/13/1991,london,united kingdom,
910,Everly,Chaney,1842945435,everly.chaney@example.com,Desktop,11/14/1986,san francisco,usa,
911,Sapphire,Lane,8471388647,sapphire.lane@example.com,"Android, Iphone",01/05/1989,chicago,usa,
912,Junaid,Fletcher,6775714277,junaid.fletcher@example.com,"Iphone, Desktop",07/16/1994,los angeles,usa,
913,Ricardo,Odling,2182729415,ricardo.odling@example.com,"Android, Iphone",07/29/1969,new york,usa,
914,Nancy,Sharp,7238661140,nancy.sharp@example.com,Desktop,12/30/1987,los angeles,usa,
915,Barry,Buck,6673916777,barry.buck@example.com,"Android, Iphone, Desktop",10/17/2007,san francisco,usa,
916,Mya,Ho,4487708204,mya.ho@example.com,"Iphone, Desktop",05/30/1993,san francisco,usa,
917,Carol,Russo,1921569508,carol.russo@example.com,"Android, Desktop",10/03/1993,toronto,canada,
918,William,Franco,1964683312,william.franco@example.com,"Android, Iphone",10/17/1986,toronto,canada,
919,Ayesha,Underwood,6872849762,ayesha.underwood@example.com,"Android, Iphone, Desktop",09/19/1967,san francisco,usa,
920,Kamil,Bernard,4005281349,kamil.bernard@example.com,Desktop,05/18/1997,san francisco,usa,
921,Hollie,Escobar,9783126279,hollie.escobar@example.com,"Android, Iphone, Desktop",10/05/1973,london,united kingdom,
923,Russell,Long,3999597203,russell.long@example.com,"Android, Iphone, Desktop",08/14/2002,montreal,canada,
924,Kendra,Francis,6806033144,kendra.francis@example.com,Android,02/22/1987,san francisco,usa,
925,Yasmine,Scott,3003216761,yasmine.scott@example.com,Desktop,06/02/1977,san diego,usa,
926,Ann,John,8143626094,ann.john@example.com,"Iphone, Desktop",06/28/2005,san francisco,usa,
927,Alejandro,Kent,9153203214,alejandro.kent@example.com,"Android, Iphone",03/02/2001,chicago,usa,
928,Hanna,Knight,2491981689,hanna.knight@example.com,"Android, Iphone",10/29/2001,san diego,usa,
929,Alannah,Perkins,7055216039,alannah.perkins@example.com,"Android, Iphone",03/26/1987,chicago,usa,
930,Christina,Mays,3331438841,christina.mays@example.com,"Android, Desktop",04/16/1994,san francisco,usa,
931,Tori,Rowland,3724709101,tori.rowland@example.com,"Android, Iphone",05/24/1967,san diego,usa,
932,Ayden,Valentine,2083921702,ayden.valentine@example.com,"Android, Desktop",06/15/1995,san francisco,usa,
933,Kaine,Blankenship,2942747917,kaine.blankenship@example.com,"Android, Iphone",05/17/2003,san diego,usa,
934,Alessandro,French,2165161958,alessandro.french@example.com,"Android, Desktop",12/13/1956,san diego,usa,
935,Chloe,Mullen,7233577363,chloe.mullen@example.com,Android,07/30/2001,new york,usa,
936,Ted,Wiggins,1531763641,ted.wiggins@example.com,Android,12/02/1957,san diego,usa,
937,Nina,Mathews,8633852205,nina.mathews@example.com,Iphone,05/07/1996,new york,usa,
938,Alisha,Hoover,5002517080,alisha.hoover@example.com,Android,05/07/1990,san diego,usa,
939,Alyssa,Bradshaw,6063538050,alyssa.bradshaw@example.com,"Android, Desktop",03/14/1969,san diego,usa,
940,Marilyn,Hart,6355815074,marilyn.hart@example.com,"Android, Iphone, Desktop",11/17/1992,los angeles,usa,
941,Connor,Neal,1898277386,connor.neal@example.com,"Android, Desktop",02/08/1986,chicago,usa,
942,Cai,Rowe,2633919368,cai.rowe@example.com,"Android, Desktop",07/26/1998,new york,usa,
943,Delores,Carroll,7785322184,delores.carroll@example.com,Iphone,12/21/1992,chicago,usa,
944,Hiba,Hicks,6403903390,hiba.hicks@example.com,"Android, Iphone",06/16/2004,chicago,usa,
945,Elisha,Owens,1956991871,elisha.owens@example.com,Iphone,08/23/1998,los angeles,usa,
946,Lacie,Mayer,4125628215,lacie.mayer@example.com,"Android, Iphone",02/02/1989,toronto,canada,
947,Isra,Burgess,1424703907,isra.burgess@example.com,"Android, Desktop",04/18/2004,san diego,usa,
948,Kobe,Knapp,9112889695,kobe.knapp@example.com,"Iphone, Desktop",05/26/1990,los angeles,usa,
949,Sufyaan,Villanueva,8822821419,sufyaan.villanueva@example.com,Android,10/16/1996,toronto,canada,
950,Meredith,Reyes,6807377650,meredith.reyes@example.com,Android,12/15/1956,new york,usa,
951,Chelsea,Proctor,2565603458,chelsea.proctor@example.com,Desktop,08/24/2002,chicago,usa,
952,Humaira,Quinn,6238871255,humaira.quinn@example.com,Desktop,08/14/1995,london,united kingdom,
953,Zaynab,Davila,7679065124,zaynab.davila@example.com,Iphone,04/14/1987,toronto,canada,
954,Aston,Villegas,5536406714,aston.villegas@example.com,"Android, Desktop",11/28/1956,los angeles,usa,
955,Stuart,Clements,1042214124,stuart.clements@example.com,"Android, Iphone, Desktop",02/17/1992,new york,usa,
956,Zakariya,Stuart,1927764957,zakariya.stuart@example.com,Desktop,02/12/1992,los angeles,usa,
957,Effie,Jordan,7785662709,effie.jordan@example.com,"Iphone, Desktop",01/27/1995,san francisco,usa,
958,Luna,Fowler,1373656816,luna.fowler@example.com,"Android, Iphone, Desktop",12/25/1991,los angeles,usa,
959,Haydn,Contreras,6949212135,haydn.contreras@example.com,"Iphone, Desktop",12/27/2007,chicago,usa,
960,Lewis,Mcmahon,6824264872,lewis.mcmahon@example.com,Android,09/02/1994,san francisco,usa,
961,Tobias,Schultz,9958542821,tobias.schultz@example.com,"Iphone, Desktop",09/23/1993,los angeles,usa,
963,Billy,Norton,8166145153,billy.norton@example.com,Android,01/05/2000,chicago,usa,
964,Colby,Harding,5845547060,colby.harding@example.com,"Android, Iphone, Desktop",08/05/1997,san francisco,usa,
965,Renee,Arroyo,7066634493,renee.arroyo@example.com,"Iphone, Desktop",02/06/1985,los angeles,usa,
966,Marjorie,Munoz,3856374138,marjorie.munoz@example.com,Android,02/22/1998,los angeles,usa,
967,Emilio,Stevenson,2933992353,emilio.stevenson@example.com,Android,06/03/1989,toronto,canada,
968,Roosevelt,Huff,3487161274,roosevelt.huff@example.com,"Android, Desktop",11/24/1996,new york,usa,
969,Layla,Roth,8122078855,layla.roth@example.com,"Android, Iphone",10/16/2003,montreal,canada,
970,Qasim,Bullock,3924684297,qasim.bullock@example.com,"Android, Iphone, Desktop",08/14/1995,chicago,usa,
971,Kyran,Duncan,4336323326,kyran.duncan@example.com,"Android, Desktop",11/18/1994,new york,usa,
972,Rhiannon,Vaughan,2066266238,rhiannon.vaughan@example.com,"Android, Iphone",12/18/1965,chicago,usa,
973,Jean,Winters,5269382752,jean.winters@example.com,"Android, Desktop",02/14/1994,san diego,usa,
974,Jared,Hamilton,6427077765,jared.hamilton@example.com,Android,10/29/2007,new york,usa,
975,Zachary,Rubio,9714771542,zachary.rubio@example.com,"Android, Iphone, Desktop",06/10/2004,montreal,canada,
976,Marnie,Mayo,7253312757,marnie.mayo@example.com,Android,02/13/2002,san diego,usa,
978,Zain,Haney,2065143761,zain.haney@example.com,Desktop,12/20/1991,new york,usa,
979,Myrtle,Bradford,9605933677,myrtle.bradford@example.com,"Android, Iphone",04/16/1991,san diego,usa,
980,Kacie,Lester,6736516332,kacie.lester@example.com,Android,07/20/1994,toronto,canada,
981,Gwen,Norris,6996069952,gwen.norris@example.com,"Android, Iphone",05/03/1999,san diego,usa,
982,Myles,Sharpe,4206824722,myles.sharpe@example.com,Iphone,05/04/1997,toronto,canada,
983,Nicola,Davenport,3356795225,nicola.davenport@example.com,"Iphone, Desktop",09/28/1998,toronto,canada,
984,Adrian,Joseph,8084566071,adrian.joseph@example.com,"Android, Iphone, Desktop",06/12/2005,chicago,usa,
985,Lloyd,Robbins,6034943648,lloyd.robbins@example.com,"Iphone, Desktop",07/07/1987,london,united kingdom,
986,Rosanna,Dyer,5126006692,rosanna.dyer@example.com,Iphone,08/30/1995,los angeles,usa,
988,Cain,Robertson,3755255823,cain.robertson@example.com,"Iphone, Desktop",10/27/1984,new york,usa,
989,Leyla,Finley,7433777767,leyla.finley@example.com,"Iphone, Desktop",04/20/1992,new york,usa,
990,Juliette,Luna,7828066417,juliette.luna@example.com,Iphone,07/23/1999,new york,usa,
991,Marion,Webster,1692189165,marion.webster@example.com,"Iphone, Desktop",08/05/1987,toronto,canada,
992,Sebastian,Pierce,9477171440,sebastian.pierce@example.com,"Android, Iphone, Desktop",10/03/2003,chicago,usa,
993,Jayson,Sutton,2897759088,jayson.sutton@example.com,"Iphone, Desktop",02/12/1992,montreal,canada,
994,Inaaya,Bruce,7807738755,inaaya.bruce@example.com,"Android, Desktop",03/21/1994,london,united kingdom,
995,Raja,Reeves,9905697356,raja.reeves@example.com,"Android, Iphone",10/27/1988,montreal,canada,
996,Maria,Stephens,7985784631,maria.stephens@example.com,"Android, Iphone",06/08/1998,toronto,canada,
997,Sam,Arias,4154671137,sam.arias@example.com,Iphone,01/30/1993,chicago,usa,
998,Fey,Kuser,9999999999,fey_kuser@example.com,"Android, Iphone, Desktop",01/01/1970,santa claus,usa,
999,Fatimah,Johns,5204337411,fatimah.johns@example.com,Iphone,03/01/1987,london,united kingdom,
1000,Ada,Reid,9589449616,ada.reid@example.com,"Android, Iphone, Desktop",06/08/1999,chicago,usa,
1001,Simeon,Mccall,1351257738,simeon.mccall@example.com,"Android, Desktop",03/03/1995,san francisco,usa,
5,Beatrix,Everett,1946402758,beatrix.everett@example.com,Android,"August 14, 1984",paris,france,Beatrix Everett
24,Isabelle,Lopez,9818783234,isabelle.lopez@example.com,"Android, Iphone","July 09, 1966",paris,france,Isabelle Lopez
26,Julius,Garrett,8666647969,julius.garrett@example.com,"Android, Iphone, Desktop","April 10, 1963",barcelona,spain,Julius Garrett
29,Dafydd,Preston,3689873267,dafydd.preston@example.com,"Android, Iphone, Desktop","July 20, 1977",barcelona,spain,Dafydd Preston
33,Louise,Daniel,9173484728,louise.daniel@example.com,"Android, Iphone","April 18, 1976",barcelona,spain,Louise Daniel
39,Keyaan,Holland,8457972979,keyaan.holland@example.com,"Android, Iphone","October 31, 1974",barcelona,spain,Keyaan Holland
68,Saif,Green,9786597286,saif.green@example.com,Iphone,"March 03, 1943",paris,france,Saif Green
73,Kara,Stewart,7943142500,kara.stewart@example.com,"Android, Iphone","April 21, 1992",paris,france,Kara Stewart
117,Priya,Moore,4556924736,priya.moore@example.com,Desktop,"April 27, 1991",paris,france,Priya Moore
119,Arron,Peck,2263927970,arron.peck@example.com,"Android, Iphone","January 14, 1957",paris,france,Arron Peck
120,Justin,Rowland,6657252354,justin.rowland@example.com,"Android, Iphone","October 14, 1970",paris,france,Justin Rowland
125,Nora,Ball,9215289551,nora.ball@example.com,Desktop,"December 13, 1959",barcelona,spain,Nora Ball
142,Everly,Fuentes,3983698927,everly.fuentes@example.com,Android,"July 28, 2001",barcelona,spain,Everly Fuentes
173,Enya,Hernandez,4063971498,enya.hernandez@example.com,Iphone,"December 18, 1987",barcelona,spain,Enya Hernandez
218,Tony,Shepard,4167728288,tony.shepard@example.com,Iphone,"April 07, 1997",barcelona,spain,Tony Shepard
222,Sonia,Lowe,4185504001,sonia.lowe@example.com,Android,"September 05, 1982",paris,france,Sonia Lowe
228,Ned,Rowland,4001039062,ned.rowland@example.com,Iphone,"April 10, 2000",paris,france,Ned Rowland
261,Dulcie,Melendez,6598435422,dulcie.melendez@example.com,"Android, Desktop","February 29, 1972",barcelona,spain,Dulcie Melendez
271,Princess,Schneider,6836046287,princess.schneider@example.com,"Android, Desktop","July 06, 1985",paris,france,Princess Schneider
281,Rosa,Stone,9222164141,rosa.stone@example.com,Iphone,"December 06, 1966",paris,france,Rosa Stone
330,Abubakar,Shaffer,4048499394,abubakar.shaffer@example.com,Android,"April 02, 1955",barcelona,spain,Abubakar Shaffer
338,Patricia,John,3383456084,patricia.john@example.com,Desktop,"December 30, 1998",barcelona,spain,Patricia John
344,Randy,Edwards,9351072953,randy.edwards@example.com,Iphone,"January 30, 1990",barcelona,spain,Randy Edwards
358,Sadie,Hammond,7996094421,sadie.hammond@example.com,"Android, Iphone","April 01, 1956",barcelona,spain,Sadie Hammond
360,Judy,Clayton,7575334647,judy.clayton@example.com,"Android, Iphone","May 10, 1966",paris,france,Judy Clayton
379,Leanne,Cordova,5142257453,leanne.cordova@example.com,Desktop,"October 03, 1948",paris,france,Leanne Cordova
393,Timothy,Jacobs,1053565519,timothy.jacobs@example.com,"Android, Desktop","March 27, 1982",barcelona,spain,Timothy Jacobs
403,Tariq,Holman,7346478275,tariq.holman@example.com,"Iphone, Desktop","June 24, 1951",paris,france,Tariq Holman
412,Omar,Clements,9982341057,omar.clements@example.com,Desktop,"March 16, 1963",barcelona,spain,Omar Clements
427,Lola,Vaughan,7224006707,lola.vaughan@example.com,Desktop,"February 25, 1990",paris,france,Lola Vaughan
448,Amna,Garner,1575188037,amna.garner@example.com,"Android, Iphone, Desktop","June 03, 1956",paris,france,Amna Garner
450,Rio,Suarez,3041828487,rio.suarez@example.com,"Iphone, Desktop","December 23, 2000",paris,france,Rio Suarez
465,Karen,Robles,1443677871,karen.robles@example.com,Desktop,"February 10, 1970",barcelona,spain,Karen Robles
468,Cassie,Gaines,4966922413,cassie.gaines@example.com,"Iphone, Desktop","September 17, 1998",paris,france,Cassie Gaines
474,Willard,Gray,8949144304,willard.gray@example.com,"Android, Iphone, Desktop","January 05, 1948",paris,france,Willard Gray
475,Sophie,Lindsey,3928647558,sophie.lindsey@example.com,Desktop,"December 09, 1959",paris,france,Sophie Lindsey
477,Dillon,Cisneros,3043846230,dillon.cisneros@example.com,"Android, Iphone, Desktop","November 15, 1971",paris,france,Dillon Cisneros
488,Jenson,Carlson,2822493068,jenson.carlson@example.com,"Android, Iphone, Desktop","January 14, 1960",paris,france,Jenson Carlson
500,Alexandra,Young,4254147823,alexandra.young@example.com,"Android, Desktop","July 20, 1967",barcelona,spain,Alexandra Young
552,Daniel,Reid,7539361634,daniel.reid@example.com,Android,"September 21, 1977",paris,france,Daniel Reid
574,Kevin,Sherman,1856176120,kevin.sherman@example.com,Iphone,"September 21, 1969",barcelona,spain,Kevin Sherman
580,Aayan,Donovan,4764019860,aayan.donovan@example.com,"Android, Desktop","May 06, 1973",paris,france,Aayan Donovan
609,Taylor,Leon,8574189149,taylor.leon@example.com,Android,"May 18, 1963",paris,france,Taylor Leon
614,Ibrahim,Robertson,6032993596,ibrahim.robertson@example.com,"Android, Iphone, Desktop","July 13, 1992",barcelona,spain,Ibrahim Robertson
628,Nancy,Stuart,3016861705,nancy.stuart@example.com,Iphone,"May 19, 1966",paris,france,Nancy Stuart
649,Zaynah,Wong,5978358978,zaynah.wong@example.com,"Android, Iphone","August 09, 1981",paris,france,Zaynah Wong
650,Cormac,Greer,7221207628,cormac.greer@example.com,"Iphone, Desktop","July 26, 1950",paris,france,Cormac Greer
691,Brett,Landry,2131717560,brett.landry@example.com,Iphone,"March 19, 1982",barcelona,spain,Brett Landry
707,Muhammad,Henry,2986126847,muhammad.henry@example.com,"Android, Iphone, Desktop","October 24, 1944",paris,france,Muhammad Henry
715,Oliver,Garner,9379762511,oliver.garner@example.com,"Iphone, Desktop","November 29, 1996",paris,france,Oliver Garner
736,Chantelle,Holt,2565851002,chantelle.holt@example.com,"Android, Desktop","May 09, 1992",paris,france,Chantelle Holt
741,Millicent,Solomon,5974348108,millicent.solomon@example.com,"Iphone, Desktop","January 23, 1992",paris,france,Millicent Solomon
759,Martina,Steele,3498415113,martina.steele@example.com,Desktop,"September 06, 1995",paris,france,Martina Steele
785,Kara,Shelton,8376516819,kara.shelton@example.com,"Android, Iphone, Desktop","May 22, 1946",paris,france,Kara Shelton
788,Ted,Eaton,5349153617,ted.eaton@example.com,Desktop,"May 13, 1982",paris,france,Ted Eaton
798,Brenda,Deleon,9979812043,brenda.deleon@example.com,Iphone,"June 14, 1957",paris,france,Brenda Deleon
816,Albie,Larson,2529103152,albie.larson@example.com,"Android, Iphone","November 24, 1984",barcelona,spain,Albie Larson
843,Tiffany,Griffith,2013025165,tiffany.griffith@example.com,Android,"October 01, 1950",paris,france,Tiffany Griffith
858,Simon,Santiago,4712904198,simon.santiago@example.com,"Android, Desktop","January 25, 2001",paris,france,Simon Santiago
869,Bibi,Weaver,9567872725,bibi.weaver@example.com,"Android, Iphone","March 29, 1974",paris,france,Bibi Weaver
872,Tomasz,Baker,7786427614,tomasz.baker@example.com,"Android, Desktop","July 14, 1987",barcelona,spain,Tomasz Baker
898,Alana,Koch,5768287913,alana.koch@example.com,"Iphone, Desktop","October 07, 1966",barcelona,spain,Alana Koch
904,Martin,Perry,5864206418,martin.perry@example.com,"Android, Iphone","January 22, 1977",paris,france,Martin Perry
906,Astrid,Miles,4734118478,astrid.miles@example.com,"Iphone, Desktop","November 06, 1944",paris,france,Astrid Miles
922,Luisa,Haley,9168793164,luisa.haley@example.com,"Iphone, Desktop","July 11, 1953",barcelona,spain,Luisa Haley
962,Isobella,Gilbert,7179619368,isobella.gilbert@example.com,"Android, Desktop","April 28, 1952",barcelona,spain,Isobella Gilbert
977,Anita,Skinner,8851341740,anita.skinner@example.com,"Android, Iphone","December 20, 1957",barcelona,spain,Anita Skinner
987,Caitlyn,Lawson,4707232187,caitlyn.lawson@example.com,"Iphone, Desktop","September 28, 1970",paris,france,Caitlyn Lawson
1002,Fey,Kuser,9999991111,fey.kuser@example.com,"Android, Iphone, Desktop",01/01/1970,santa claus,usa,Fey Kuser
