id,name,phone_number,email,city,country,device_count,android,iphone,desktop,promotion_id,promoted_item,responded,sent_from,sent_to,amount_sent,date_sent,received_from,received_to,amount_received,date_received,transaction_id,store,purchased_item,price,price_per_item,quantity
0913,Ricardo Odling,218-272-9415,Ricardo.Odling@example.com,New York,USA,2.0,Yes,Yes,No,,,,,,,,0413,0913,61.17,2023-04-24,,,,,,
0913,Ricardo Odling,218-272-9415,Ricardo.Odling@example.com,New York,USA,2.0,Yes,Yes,No,,,,,,,,0631,0913,137.01,2023-07-21,,,,,,
0913,Ricardo Odling,218-272-9415,Ricardo.Odling@example.com,New York,USA,2.0,Yes,Yes,No,,,,,,,,0865,0913,22.82,2023-11-16,,,,,,
0913,Ricardo Odling,218-272-9415,Ricardo.Odling@example.com,New York,USA,2.0,Yes,Yes,No,,,,,,,,0601,0913,10.48,2023-11-19,,,,,,
0914,Nancy Sharp,723-866-1140,Nancy.Sharp@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,0914,0260,85.96,2024-03-09,0490,0914,87.3,2022-08-25,,,,,,
0914,Nancy Sharp,723-866-1140,Nancy.Sharp@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,0914,0260,85.96,2024-03-09,0902,0914,13.81,2023-02-14,,,,,,
0915,Barry Buck,667-391-6777,Barry.Buck@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0915,0676,7.51,2022-02-25,0751,0915,22.27,2022-02-17,,,,,,
0915,Barry Buck,667-391-6777,Barry.Buck@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0915,0676,7.51,2022-02-25,0924,0915,56.23,2022-04-05,,,,,,
0915,Barry Buck,667-391-6777,Barry.Buck@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0915,0958,20.82,2022-02-28,0751,0915,22.27,2022-02-17,,,,,,
0915,Barry Buck,667-391-6777,Barry.Buck@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0915,0958,20.82,2022-02-28,0924,0915,56.23,2022-04-05,,,,,,
0915,Barry Buck,667-391-6777,Barry.Buck@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0915,0743,19.17,2022-07-15,0751,0915,22.27,2022-02-17,,,,,,
0915,Barry Buck,667-391-6777,Barry.Buck@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0915,0743,19.17,2022-07-15,0924,0915,56.23,2022-04-05,,,,,,
0916,Mya Ho,448-770-8204,Mya.Ho@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0916,0960,39.94,2022-07-06,0852,0916,18.04,2022-03-06,,,,,,
0916,Mya Ho,448-770-8204,Mya.Ho@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0916,0960,39.94,2022-07-06,0546,0916,59.51,2023-09-10,,,,,,
0916,Mya Ho,448-770-8204,Mya.Ho@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0916,0377,17.61,2022-10-20,0852,0916,18.04,2022-03-06,,,,,,
0916,Mya Ho,448-770-8204,Mya.Ho@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0916,0377,17.61,2022-10-20,0546,0916,59.51,2023-09-10,,,,,,
0916,Mya Ho,448-770-8204,Mya.Ho@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0916,0706,60.28,2023-05-22,0852,0916,18.04,2022-03-06,,,,,,
0916,Mya Ho,448-770-8204,Mya.Ho@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0916,0706,60.28,2023-05-22,0546,0916,59.51,2023-09-10,,,,,,
0917,Carol Russo,192-156-9508,Carol.Russo@example.com,Toronto,Canada,2.0,Yes,No,Yes,,,,,,,,,,,,,,,,,
0918,William Franco,196-468-3312,William.Franco@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,0918,0269,41.46,2023-07-12,,,,,,,,,,
0919,Ayesha Underwood,687-284-9762,Ayesha.Underwood@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0919,0538,23.74,2022-02-18,,,,,,,,,,
0919,Ayesha Underwood,687-284-9762,Ayesha.Underwood@example.com,San Francisco,USA,3.0,Yes,Yes,Yes,,,,0919,0220,57.52,2024-01-27,,,,,,,,,,
0920,Kamil Bernard,400-528-1349,Kamil.Bernard@example.com,San Francisco,USA,1.0,No,No,Yes,,,,,,,,0351,0920,23.69,2023-02-06,,,,,,
0920,Kamil Bernard,400-528-1349,Kamil.Bernard@example.com,San Francisco,USA,1.0,No,No,Yes,,,,,,,,0758,0920,18.48,2023-10-02,,,,,,
0920,Kamil Bernard,400-528-1349,Kamil.Bernard@example.com,San Francisco,USA,1.0,No,No,Yes,,,,,,,,0545,0920,82.09,2024-02-23,,,,,,
0921,Hollie Escobar,978-312-6279,Hollie.Escobar@example.com,London,United Kingdom,3.0,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
0923,Russell Long,399-959-7203,Russell.Long@example.com,Montreal,Canada,3.0,Yes,Yes,Yes,,,,,,,,0130,0923,5.75,2023-05-11,,,,,,
0923,Russell Long,399-959-7203,Russell.Long@example.com,Montreal,Canada,3.0,Yes,Yes,Yes,,,,,,,,0593,0923,116.46,2024-02-10,,,,,,
0923,Russell Long,399-959-7203,Russell.Long@example.com,Montreal,Canada,3.0,Yes,Yes,Yes,,,,,,,,0800,0923,42.19,2024-04-08,,,,,,
0923,Russell Long,399-959-7203,Russell.Long@example.com,Montreal,Canada,3.0,Yes,Yes,Yes,,,,,,,,0137,0923,4.46,2024-04-12,,,,,,
0924,Kendra Francis,680-603-3144,Kendra.Francis@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0924,0915,56.23,2022-04-05,0979,0924,38.71,2023-08-17,,,,,,
0924,Kendra Francis,680-603-3144,Kendra.Francis@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0924,0915,56.23,2022-04-05,0036,0924,67.92,2023-08-28,,,,,,
0924,Kendra Francis,680-603-3144,Kendra.Francis@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0924,0940,1.67,2023-11-30,0979,0924,38.71,2023-08-17,,,,,,
0924,Kendra Francis,680-603-3144,Kendra.Francis@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0924,0940,1.67,2023-11-30,0036,0924,67.92,2023-08-28,,,,,,
0924,Kendra Francis,680-603-3144,Kendra.Francis@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0924,0828,36.36,2024-04-24,0979,0924,38.71,2023-08-17,,,,,,
0924,Kendra Francis,680-603-3144,Kendra.Francis@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0924,0828,36.36,2024-04-24,0036,0924,67.92,2023-08-28,,,,,,
0924,Kendra Francis,680-603-3144,Kendra.Francis@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0924,0162,98.0,2024-04-30,0979,0924,38.71,2023-08-17,,,,,,
0924,Kendra Francis,680-603-3144,Kendra.Francis@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0924,0162,98.0,2024-04-30,0036,0924,67.92,2023-08-28,,,,,,
0925,Yasmine Scott,300-321-6761,Yasmine.Scott@example.com,San Diego,USA,1.0,No,No,Yes,,,,0925,0976,37.77,2023-01-18,0815,0925,26.48,2023-08-23,,,,,,
0925,Yasmine Scott,300-321-6761,Yasmine.Scott@example.com,San Diego,USA,1.0,No,No,Yes,,,,0925,0976,37.77,2023-01-18,0792,0925,18.76,2023-08-25,,,,,,
0925,Yasmine Scott,300-321-6761,Yasmine.Scott@example.com,San Diego,USA,1.0,No,No,Yes,,,,0925,0359,86.0,2024-04-18,0815,0925,26.48,2023-08-23,,,,,,
0925,Yasmine Scott,300-321-6761,Yasmine.Scott@example.com,San Diego,USA,1.0,No,No,Yes,,,,0925,0359,86.0,2024-04-18,0792,0925,18.76,2023-08-25,,,,,,
0926,Ann John,814-362-6094,Ann.John@example.com,San Francisco,USA,2.0,No,Yes,Yes,0104,RedCow,Yes,0926,0531,70.47,2022-01-07,0258,0926,3.49,2022-04-02,,,,,,
0926,Ann John,814-362-6094,Ann.John@example.com,San Francisco,USA,2.0,No,Yes,Yes,0104,RedCow,Yes,0926,0531,70.47,2022-01-07,0939,0926,15.67,2023-04-07,,,,,,
0926,Ann John,814-362-6094,Ann.John@example.com,San Francisco,USA,2.0,No,Yes,Yes,0104,RedCow,Yes,0926,0531,70.47,2022-01-07,0907,0926,76.05,2023-12-12,,,,,,
0926,Ann John,814-362-6094,Ann.John@example.com,San Francisco,USA,2.0,No,Yes,Yes,0104,RedCow,Yes,0926,0965,45.91,2023-02-06,0258,0926,3.49,2022-04-02,,,,,,
0926,Ann John,814-362-6094,Ann.John@example.com,San Francisco,USA,2.0,No,Yes,Yes,0104,RedCow,Yes,0926,0965,45.91,2023-02-06,0939,0926,15.67,2023-04-07,,,,,,
0926,Ann John,814-362-6094,Ann.John@example.com,San Francisco,USA,2.0,No,Yes,Yes,0104,RedCow,Yes,0926,0965,45.91,2023-02-06,0907,0926,76.05,2023-12-12,,,,,,
0927,Alejandro Kent,915-320-3214,Alejandro.Kent@example.com,Chicago,USA,2.0,Yes,Yes,No,,,,,,,,0314,0927,18.87,2022-12-18,1032,Urban Outfitters Loft,Colgatex,2.0,2.0,1.0
0927,Alejandro Kent,915-320-3214,Alejandro.Kent@example.com,Chicago,USA,2.0,Yes,Yes,No,,,,,,,,0363,0927,69.89,2023-06-03,1032,Urban Outfitters Loft,Colgatex,2.0,2.0,1.0
0928,Hanna Knight,249-198-1689,Hanna.Knight@example.com,San Diego,USA,2.0,Yes,Yes,No,,,,,,,,,,,,,,,,,
0929,Alannah Perkins,705-521-6039,Alannah.Perkins@example.com,Chicago,USA,2.0,Yes,Yes,No,,,,,,,,0191,0929,5.41,2024-03-16,,,,,,
0930,Christina Mays,333-143-8841,Christina.Mays@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,0930,0933,11.02,2022-07-13,0066,0930,13.14,2024-01-06,,,,,,
0930,Christina Mays,333-143-8841,Christina.Mays@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,0930,0933,11.02,2022-07-13,0936,0930,15.93,2024-03-25,,,,,,
0930,Christina Mays,333-143-8841,Christina.Mays@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,0930,0902,13.13,2023-01-28,0066,0930,13.14,2024-01-06,,,,,,
0930,Christina Mays,333-143-8841,Christina.Mays@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,0930,0902,13.13,2023-01-28,0936,0930,15.93,2024-03-25,,,,,,
0931,Tori Rowland,372-470-9101,Tori.Rowland@example.com,San Diego,USA,2.0,Yes,Yes,No,,,,0931,0187,13.75,2022-02-20,0699,0931,39.03,2022-02-10,,,,,,
0931,Tori Rowland,372-470-9101,Tori.Rowland@example.com,San Diego,USA,2.0,Yes,Yes,No,,,,0931,0187,13.75,2022-02-20,0570,0931,29.26,2022-04-03,,,,,,
0932,Ayden Valentine,208-392-1702,Ayden.Valentine@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,0932,0676,70.99,2023-03-28,0075,0932,13.06,2022-09-16,,,,,,
0932,Ayden Valentine,208-392-1702,Ayden.Valentine@example.com,San Francisco,USA,2.0,Yes,No,Yes,,,,0932,0676,70.99,2023-03-28,0364,0932,35.42,2023-06-19,,,,,,
0933,Kaine Blankenship,294-274-7917,Kaine.Blankenship@example.com,San Diego,USA,2.0,Yes,Yes,No,0075,RedCow,Yes,0933,0957,6.61,2023-10-01,0930,0933,11.02,2022-07-13,,,,,,
0934,Alessandro French,216-516-1958,Alessandro.French@example.com,San Diego,USA,2.0,Yes,No,Yes,0004,Popsi,Yes,,,,,0461,0934,5.31,2022-12-01,,,,,,
0935,Chloe Mullen,723-357-7363,Chloe.Mullen@example.com,New York,USA,1.0,Yes,No,No,,,,0935,0989,4.98,2023-06-22,,,,,1071,Trader Tales,Oreoz,4.0,4.0,1.0
0935,Chloe Mullen,723-357-7363,Chloe.Mullen@example.com,New York,USA,1.0,Yes,No,No,,,,0935,0989,4.98,2023-06-22,,,,,1071,Trader Tales,Dovee,4.0,2.0,2.0
0935,Chloe Mullen,723-357-7363,Chloe.Mullen@example.com,New York,USA,1.0,Yes,No,No,,,,0935,0764,4.45,2024-01-10,,,,,1071,Trader Tales,Oreoz,4.0,4.0,1.0
0935,Chloe Mullen,723-357-7363,Chloe.Mullen@example.com,New York,USA,1.0,Yes,No,No,,,,0935,0764,4.45,2024-01-10,,,,,1071,Trader Tales,Dovee,4.0,2.0,2.0
0936,Ted Wiggins,153-176-3641,Ted.Wiggins@example.com,San Diego,USA,1.0,Yes,No,No,,,,0936,0530,25.9,2022-07-30,0956,0936,34.9,2022-03-27,,,,,,
0936,Ted Wiggins,153-176-3641,Ted.Wiggins@example.com,San Diego,USA,1.0,Yes,No,No,,,,0936,0530,25.9,2022-07-30,0755,0936,2.78,2022-11-08,,,,,,
0936,Ted Wiggins,153-176-3641,Ted.Wiggins@example.com,San Diego,USA,1.0,Yes,No,No,,,,0936,0530,25.9,2022-07-30,0374,0936,24.47,2023-06-15,,,,,,
0936,Ted Wiggins,153-176-3641,Ted.Wiggins@example.com,San Diego,USA,1.0,Yes,No,No,,,,0936,0930,15.93,2024-03-25,0956,0936,34.9,2022-03-27,,,,,,
0936,Ted Wiggins,153-176-3641,Ted.Wiggins@example.com,San Diego,USA,1.0,Yes,No,No,,,,0936,0930,15.93,2024-03-25,0755,0936,2.78,2022-11-08,,,,,,
0936,Ted Wiggins,153-176-3641,Ted.Wiggins@example.com,San Diego,USA,1.0,Yes,No,No,,,,0936,0930,15.93,2024-03-25,0374,0936,24.47,2023-06-15,,,,,,
0937,Nina Mathews,863-385-2205,Nina.Mathews@example.com,New York,USA,1.0,No,Yes,No,,,,,,,,0861,0937,64.74,2022-12-01,,,,,,
0937,Nina Mathews,863-385-2205,Nina.Mathews@example.com,New York,USA,1.0,No,Yes,No,,,,,,,,0335,0937,41.1,2023-10-17,,,,,,
0938,Alisha Hoover,500-251-7080,Alisha.Hoover@example.com,San Diego,USA,1.0,Yes,No,No,,,,0938,0452,20.19,2022-02-22,,,,,1112,Trader Tales,Dovee,2.0,2.0,1.0
0938,Alisha Hoover,500-251-7080,Alisha.Hoover@example.com,San Diego,USA,1.0,Yes,No,No,,,,0938,0844,52.62,2022-07-29,,,,,1112,Trader Tales,Dovee,2.0,2.0,1.0
0938,Alisha Hoover,500-251-7080,Alisha.Hoover@example.com,San Diego,USA,1.0,Yes,No,No,,,,0938,0947,61.63,2023-04-16,,,,,1112,Trader Tales,Dovee,2.0,2.0,1.0
0938,Alisha Hoover,500-251-7080,Alisha.Hoover@example.com,San Diego,USA,1.0,Yes,No,No,,,,0938,0973,59.58,2023-10-02,,,,,1112,Trader Tales,Dovee,2.0,2.0,1.0
0939,Alyssa Bradshaw,606-353-8050,Alyssa.Bradshaw@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,0939,0926,15.67,2023-04-07,0902,0939,13.01,2023-01-15,,,,,,
0939,Alyssa Bradshaw,606-353-8050,Alyssa.Bradshaw@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,0939,0926,15.67,2023-04-07,0875,0939,12.4,2023-02-07,,,,,,
0939,Alyssa Bradshaw,606-353-8050,Alyssa.Bradshaw@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,0939,0926,15.67,2023-04-07,0840,0939,13.24,2023-10-25,,,,,,
0939,Alyssa Bradshaw,606-353-8050,Alyssa.Bradshaw@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,0939,0948,17.68,2024-02-24,0902,0939,13.01,2023-01-15,,,,,,
0939,Alyssa Bradshaw,606-353-8050,Alyssa.Bradshaw@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,0939,0948,17.68,2024-02-24,0875,0939,12.4,2023-02-07,,,,,,
0939,Alyssa Bradshaw,606-353-8050,Alyssa.Bradshaw@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,0939,0948,17.68,2024-02-24,0840,0939,13.24,2023-10-25,,,,,,
0940,Marilyn Hart,635-581-5074,Marilyn.Hart@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0940,0388,69.61,2022-09-25,0957,0940,60.7,2023-03-08,,,,,,
0940,Marilyn Hart,635-581-5074,Marilyn.Hart@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0940,0388,69.61,2022-09-25,0924,0940,1.67,2023-11-30,,,,,,
0941,Connor Neal,189-827-7386,Connor.Neal@example.com,Chicago,USA,2.0,Yes,No,Yes,,,,,,,,,,,,,,,,,
0942,Cai Rowe,263-391-9368,Cai.Rowe@example.com,New York,USA,2.0,Yes,No,Yes,,,,,,,,,,,,,,,,,
0943,Delores Carroll,778-532-2184,Delores.Carroll@example.com,Chicago,USA,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0944,Hiba Hicks,640-390-3390,Hiba.Hicks@example.com,Chicago,USA,2.0,Yes,Yes,No,,,,,,,,0085,0944,20.47,2023-06-21,1024,Trader Tales,Flixnet,22.0,11.0,2.0
0944,Hiba Hicks,640-390-3390,Hiba.Hicks@example.com,Chicago,USA,2.0,Yes,Yes,No,,,,,,,,0085,0944,20.47,2023-06-21,1024,Trader Tales,RedCow,12.0,4.0,3.0
0945,Elisha Owens,195-699-1871,Elisha.Owens@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0945,0945,78.81,2022-08-19,0958,0945,39.94,2022-01-17,,,,,,
0945,Elisha Owens,195-699-1871,Elisha.Owens@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0945,0945,78.81,2022-08-19,0960,0945,9.36,2022-04-10,,,,,,
0945,Elisha Owens,195-699-1871,Elisha.Owens@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0945,0945,78.81,2022-08-19,0945,0945,78.81,2022-08-19,,,,,,
0945,Elisha Owens,195-699-1871,Elisha.Owens@example.com,Los Angeles,USA,1.0,No,Yes,No,,,,0945,0945,78.81,2022-08-19,0074,0945,32.25,2024-02-20,,,,,,
0946,Lacie Mayer,412-562-8215,Lacie.Mayer@example.com,Toronto,Canada,2.0,Yes,Yes,No,,,,0946,0433,20.12,2024-01-30,,,,,,,,,,
0947,Isra Burgess,142-470-3907,Isra.Burgess@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,,,,,0862,0947,44.65,2022-03-25,,,,,,
0947,Isra Burgess,142-470-3907,Isra.Burgess@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,,,,,0452,0947,31.89,2022-06-09,,,,,,
0947,Isra Burgess,142-470-3907,Isra.Burgess@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,,,,,0938,0947,61.63,2023-04-16,,,,,,
0947,Isra Burgess,142-470-3907,Isra.Burgess@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,,,,,0701,0947,85.97,2023-08-17,,,,,,
0947,Isra Burgess,142-470-3907,Isra.Burgess@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,,,,,0802,0947,59.94,2023-11-15,,,,,,
0947,Isra Burgess,142-470-3907,Isra.Burgess@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,,,,,0976,0947,11.42,2024-03-31,,,,,,
0947,Isra Burgess,142-470-3907,Isra.Burgess@example.com,San Diego,USA,2.0,Yes,No,Yes,,,,,,,,0071,0947,62.0,2024-04-01,,,,,,
0948,Kobe Knapp,911-288-9695,Kobe.Knapp@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,,,,,0890,0948,57.48,2024-01-23,,,,,,
0948,Kobe Knapp,911-288-9695,Kobe.Knapp@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,,,,,0939,0948,17.68,2024-02-24,,,,,,
0949,Sufyaan Villanueva,882-282-1419,Sufyaan.Villanueva@example.com,Toronto,Canada,1.0,Yes,No,No,,,,,,,,,,,,,,,,,
0950,Meredith Reyes,680-737-7650,Meredith.Reyes@example.com,New York,USA,1.0,Yes,No,No,,,,0950,0813,52.8,2022-11-19,,,,,,,,,,
0951,Chelsea Proctor,256-560-3458,Chelsea.Proctor@example.com,Chicago,USA,1.0,No,No,Yes,,,,,,,,,,,,,,,,,
0952,Humaira Quinn,623-887-1255,Humaira.Quinn@example.com,London,United Kingdom,1.0,No,No,Yes,,,,0952,0020,73.27,2024-03-10,,,,,,,,,,
0953,Zaynab Davila,767-906-5124,Zaynab.Davila@example.com,Toronto,Canada,1.0,No,Yes,No,,,,,,,,,,,,,,,,,
0954,Aston Villegas,553-640-6714,Aston.Villegas@example.com,Los Angeles,USA,2.0,Yes,No,Yes,,,,0954,0647,51.72,2024-01-10,0385,0954,4.36,2022-03-11,,,,,,
0954,Aston Villegas,553-640-6714,Aston.Villegas@example.com,Los Angeles,USA,2.0,Yes,No,Yes,,,,0954,0647,51.72,2024-01-10,0571,0954,22.82,2023-08-19,,,,,,
0955,Stuart Clements,104-221-4124,Stuart.Clements@example.com,New York,USA,3.0,Yes,Yes,Yes,,,,,,,,,,,,,,,,,
0956,Zakariya Stuart,192-776-4957,Zakariya.Stuart@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,0956,0936,34.9,2022-03-27,,,,,,,,,,
0956,Zakariya Stuart,192-776-4957,Zakariya.Stuart@example.com,Los Angeles,USA,1.0,No,No,Yes,,,,0956,0241,33.0,2023-03-14,,,,,,,,,,
0957,Effie Jordan,778-566-2709,Effie.Jordan@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0957,0279,33.96,2022-05-21,0933,0957,6.61,2023-10-01,1148,Trader Tales,Colgatex,3.0,3.0,1.0
0957,Effie Jordan,778-566-2709,Effie.Jordan@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0957,0279,33.96,2022-05-21,0933,0957,6.61,2023-10-01,1148,Trader Tales,Krafty Cheddar,5.0,5.0,1.0
0957,Effie Jordan,778-566-2709,Effie.Jordan@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0957,0940,60.7,2023-03-08,0933,0957,6.61,2023-10-01,1148,Trader Tales,Colgatex,3.0,3.0,1.0
0957,Effie Jordan,778-566-2709,Effie.Jordan@example.com,San Francisco,USA,2.0,No,Yes,Yes,,,,0957,0940,60.7,2023-03-08,0933,0957,6.61,2023-10-01,1148,Trader Tales,Krafty Cheddar,5.0,5.0,1.0
0958,Luna Fowler,137-365-6816,Luna.Fowler@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0958,0945,39.94,2022-01-17,0915,0958,20.82,2022-02-28,,,,,,
0958,Luna Fowler,137-365-6816,Luna.Fowler@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0958,0945,39.94,2022-01-17,0966,0958,1.13,2024-04-02,,,,,,
0958,Luna Fowler,137-365-6816,Luna.Fowler@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0958,0961,26.79,2022-02-11,0915,0958,20.82,2022-02-28,,,,,,
0958,Luna Fowler,137-365-6816,Luna.Fowler@example.com,Los Angeles,USA,3.0,Yes,Yes,Yes,,,,0958,0961,26.79,2022-02-11,0966,0958,1.13,2024-04-02,,,,,,
0959,Haydn Contreras,694-921-2135,Haydn.Contreras@example.com,Chicago,USA,2.0,No,Yes,Yes,,,,,,,,,,,,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0973,35.81,2022-01-20,0916,0960,39.94,2022-07-06,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0973,35.81,2022-01-20,0116,0960,3.75,2023-09-07,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0973,35.81,2022-01-20,0873,0960,18.45,2023-09-26,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0945,9.36,2022-04-10,0916,0960,39.94,2022-07-06,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0945,9.36,2022-04-10,0116,0960,3.75,2023-09-07,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0945,9.36,2022-04-10,0873,0960,18.45,2023-09-26,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0802,29.23,2022-04-26,0916,0960,39.94,2022-07-06,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0802,29.23,2022-04-26,0116,0960,3.75,2023-09-07,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0802,29.23,2022-04-26,0873,0960,18.45,2023-09-26,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0236,4.95,2022-05-11,0916,0960,39.94,2022-07-06,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0236,4.95,2022-05-11,0116,0960,3.75,2023-09-07,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0236,4.95,2022-05-11,0873,0960,18.45,2023-09-26,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0902,16.46,2022-12-05,0916,0960,39.94,2022-07-06,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0902,16.46,2022-12-05,0116,0960,3.75,2023-09-07,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0902,16.46,2022-12-05,0873,0960,18.45,2023-09-26,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0118,53.0,2023-02-03,0916,0960,39.94,2022-07-06,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0118,53.0,2023-02-03,0116,0960,3.75,2023-09-07,,,,,,
0960,Lewis Mcmahon,682-426-4872,Lewis.Mcmahon@example.com,San Francisco,USA,1.0,Yes,No,No,,,,0960,0118,53.0,2023-02-03,0873,0960,18.45,2023-09-26,,,,,,
0961,Tobias Schultz,995-854-2821,Tobias.Schultz@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,0961,0515,61.9,2022-08-25,0958,0961,26.79,2022-02-11,,,,,,
0961,Tobias Schultz,995-854-2821,Tobias.Schultz@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,0961,0515,61.9,2022-08-25,0249,0961,2.97,2023-04-10,,,,,,
0961,Tobias Schultz,995-854-2821,Tobias.Schultz@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,0961,0515,61.9,2022-08-25,0043,0961,37.86,2023-11-16,,,,,,
0961,Tobias Schultz,995-854-2821,Tobias.Schultz@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,0961,0515,61.9,2022-08-25,0440,0961,12.24,2024-02-16,,,,,,
0961,Tobias Schultz,995-854-2821,Tobias.Schultz@example.com,Los Angeles,USA,2.0,No,Yes,Yes,,,,0961,0319,16.42,2024-04-25,0958,0961,26.79,2022-02-11,,,,,,
